Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors
State Bank of India (SBI),onlinesbi.sbi,69.57.172.154,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3927474104487847,3.3927474104487847,1,1,88,Let's Encrypt,https://onlineyug.com,"Web Development INTEGRATED CONTENT PRODUCTION AGENCY blde e-trienJly nobile and gruwth g08 nineYuq we turn Ide_ Into powerful dinital business online with site creation service ipsum dolor sit amet; consectetur adipiscing elit Ut elit ~tellus; luctus ncc ullamcorper mattis. pulvinar dapibus Ico We at committed t0 providing customers withe exceptional service while offering our employees the best training Online Yug Desig professional website der developmnent company sltuated at Jemshedour Jharkhand, Indla an interaclive und creative ugency providing prolessional website Acustom wtbdt Clcan & Simple Responsive Desinn V Linhi-Wcic hted Mebsite Easily Manage Content From The Admin Portal We do more ever What provide? platforms Integrated Content Production Advertising Marketing Creative Technology Digital Marketing Agency Our company focuses on Get vour business online with our website creation idina exceptional services to achieve the goal 0f customer satisfacticn Website Del_ Androld Applicalion Digital Marketing CEO and Content Writina We are slowly progressing to spread our wings into the coming Web Application Tuture by getting Into Internct of Tne ; (loT) & Sales Force to achieve new heights in the digital marketing industry- Take your Android Application ~first step hands t0 keep YOu sleady' ~We are committed t0 providing our customens with Abest training_ ~Easily Manage Content From The Admin Porta ~We do more Inen ever plallorms Wcbsite Dcvclopmcnt Packages ~Online store s custc display your product? ~ailored t0 turn visitors into customers ~Affordable Ecommerce Website Development Packages BASIC STANDARD ADVANCED Hassa Digital Marketer Aamir Hassan Dlgltal Marketce ~Digital Mar EXPLORE ""Service: Contact E-Commerce Website Development Packages Online stores custom made displav vour products and tailored t0 turn visitors into customers Affordable Ecommerce Website Development Packages ~Fcommerce website develcpment Kdreal cption ~businesses that want products ~services ~Ecommerce development usually includes features like product ~catalogues, shopplng carts and payment prccessing Wle bulld ~eCommerce websites mainly uUsing Magento platforms ~businesses want ~simple ellective ~store ~develop websites user-Iriendly Loplimized for search engines team expers ~help Vith ~complete ~develo BASIC STANDARD ADVANCED 6999 14999 '16999 AdCitonal paqes-452 Custom Layout Des g"" W/Caricha W/Captcha Inlegraled Co ccial Media Bullor Inin ? Up {o 2 hrs Ining Up t0 2 Mus T0 2 ms Get Started Get Started Get Started Stunning Designs For Every Niche Here are the samples of vour upcoming website crafted with modern desinnseamless functionality anda focus on results, Each prolect reflects quality commitme making prot 'everyone Our Team Digital Marketet Aamir Hassan Diqitol Morketer Results digital mark eter Developer 1 sccial media SEC and performance marketing Contact Now 0+ 0+ 0+ 0+ Proiects Completed Satisfied clients cups of coffees Working Hours then",1840.2669963834326,"[[3, 2, 29], [243, 245, 245], [115, 111, 135]]",-1.0,d13e6b846b2bc06e,-1,True,https://onlineyug.com/wp-content/uploads/2025/12/cropped-favicon-32x32.png,"(32, 32)",b8b5cf4a91991aa6,"[[247, 248, 246], [122, 206, 212], [195, 216, 225]]"
State Bank of India (SBI),onlinesbi.sbi,195.161.68.8,30,1,False,4,0,2,0,0,0,0,0,0,0,22,0,False,0,0,0.0,0,False,False,0,False,False,False,3.6069367321753205,3.6069367321753205,1,1,59,Let's Encrypt,https://onlinebiznestatyana.ru,NepcohanbHb caktnjDthen: Tathah; Koceneba +79177696887 KovnahMm Otahiehi napthepob HAYATB KAPBEPY Enate Bl MeHA 3OBYT TaTbaHa Kobeneba XMBY B ropone KyMeptay Npurnauaio Bac Hayatb bu3hec NL International Paboraa B KOMnaHMM HeCKOrbKo MeCALeB; Bbl Moxete BbIMTM Ha exeMeCAyHblM AOXOA OT '50 000 py6nem Whatsapp Telegram 4TO TAKOE NL HAYATL KAPLEPY Homep Tenetona: +79177696887 3HaKOMCTBO C KOMnaHnew NL International npononxwtenbhOcib Bhpeo MMA. 10 cek Habepx HAYATb KAPBEPY B NL 4Yto roBOpAT 06 NL AeMCTBYIOLIne napTHepbl TpononxMtenbhoctb BhAeD MMh.57 cek Yto Bbl nonyunte cTaB naptHepoM KOMnaHVn? CBo6onHbIM rpadMk pabotbl Okpyxkehve ycneuiHbix M OnnaymBaeMble noe3AkM 3a HeorpahwyehhbIm AOXOA 4eneyctpemneHHblx JIOLeM TPaHMuy 3a cyet KoMnahMM TpaHt 1.000.000 Ha Meyyl McnomHm JiO6yIo CBOIO Meyty BMecte c NL HAYATb KAPBEPY B NL HayHute Kapbepy c NL International M 3apabatblBavte OT 50 000 pyonew B Mecay Cratb napthepom NL MOxKHo TOfbko no npurnalehMio CBaxtecb CO MHOM; 9 BbILLJIIO BaM rpMrJallehme OOBAcHio € Yero Hayatb paboty BKoHTakte WhatsApp Telegram HoMep renedoua: +79177696887 Jakasla Cebe T<On Cant,4813.125523835883,"[[91, 91, 92], [250, 250, 250], [131, 132, 130]]",-1.0,ee407ec06e41359f,-1,False,,-1,,[]
State Bank of India (SBI),sbilife.co.in,217.160.0.35,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.640223928941851,3.640223928941851,0,0,-1,,http://symbio4life.net,"STRATO English This domain now reserved. As of nOw; no content has been uploaded: Deutsch Diese Domain wurde soeben freigeschaltet: Es wurden noch keine Inhalte hinterlegt: Espjno Esia pagina web acaba de ser aciivada aun no tiene contenido_ Nederland = Deze website werd zojuist geregistreerd Een webinhoud werd nog niet toegevoegd. frinciis Cette page web vient juste detre activee_ Elle n""a pour Iistant aucun conienu Wotne Questo sito web appena stato attivato. Ancora non c'e contenuto Powered by STRATO",48.058199276477836,"[[124, 122, 130], [254, 136, 0], [252, 252, 251]]",-1.0,b4b443c3b253c3b6,-1,True,http://symbio4life.net/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,15.197.148.33,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.327819531114783,3.327819531114783,1,1,107,"GoDaddy.com, Inc.",https://onlineglass.shop,,0.0,"[[29, 42, 51], [29, 42, 51], [29, 42, 51]]",-1.0,8000000000000000,-1,True,https://www.searchhounds.com/favicon.svg,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,66.29.148.12,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.1692486956952335,3.1692486956952335,1,1,0,Let's Encrypt,https://onlinetoolbox.pro,Account Suspended This Account has been suspended. Contact your hosting provider for more information.,576.5111046794633,"[[44, 61, 76], [254, 254, 254], [191, 194, 196]]",-1.0,ee4f8f9fb3b03000,-1,True,https://onlinetoolbox.pro/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,172.67.145.168,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9232314287976204,2.9232314287976204,1,1,58,Google Trust Services,https://onlinewincl.ink,"Zomel Welcome to Fun Time Zonel We use cookies t0 improve {Using this Plaving = Klaverjassen completely iree' No setup, ~Disclaimer ~Dive into the world of gaming without financial commitmentl On our social gaming site, You only use virtual credits, which makes completely free and safe. We guarantee that it is impossible reccive prizes Or which means ~thatyou enjoy any risks Everyor of 18 is welcomel Succes Imoncy gamblinge Whv Plav Time Zone? Instantly ~Global €= No fees every Forget about launch your favorite games right in your Ashare the fun, and enjoy the spendina 2 cent How Play Klaverjassen etting Started through [ they are part of the trump suit or 2. Main Goal Your mission is to win the most points bv capturing tricks lin pairs, with partners tnq across During thc bidding Lwinning bidder $ team must reach the Icards are already announced score t0 succeed ~Use legal signal 'support your partner $ play 'of trump 4 Playing the Hand Always follow the suit that was led, if possible: you car ' played, the highest ca special 'to achieve 501 points claims victoryl What Plave 1 with no hidder ~back the memories Super smooth gameplay and easy to use ~Just pure fun and & great way to spend some free time with laptop and phone Ut t really eas} helped me ge friends here before joining real 0001 000tr ""Safe and famil mc to kecp improving no gambl 'in-APP Pi recommendtceIlcard fan Players This Month DeckWizard QuickDrav Gam Statistics 2 53,421 1.4M+ 83 4.8/5 About Fun Time Zone 4o Fun Time endless funl We offer a variety of exciting card Our mission is simple: to entertaining; safe ~nnethervowre 7 casual player or a card game enthusiast ~find something enjoy without the of real mon Join a global community of players who already discovered Fun Time Zonel Connect and share the joy of free gaming with friends from around the world: Zone Community Why Players Choose Us Friendl Play in J family-friendly sPace Smart matchmaking and anti-cheat systems kecp it fair for Regular updates and seasonal events make every play session Sign Usemame Privacv Polic Your go-to spot for exciting free Terms of Service Alpine Gaming Solutions Gmbh {Dive in_ How to Play and enjoy every momentl Rigaweg ~Stav conncctedi Follow us for About The Netherlands :contactofuntimezone: Suppc 492025 tt imnZoneamnohi Wnnntoni Play ' ~1 wesk 890",1356.0441738544685,"[[250, 250, 249], [62, 142, 152], [36, 42, 42]]",-1.0,c46a3b173b4c6a1b,-1,True,https://onlinewincl.ink/uploads/trackers/qVB7xumdk39u/custom-white-page/img/fav.png,"(32, 32)",eac0ad0fb772903c,"[[16, 161, 183], [254, 254, 254], [22, 64, 151]]"
ICICI Bank,icicibank.com,,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.077819531114783,3.077819531114783,0,0,-1,,http://icicibankbif.com,FulkdDopulu % wnulco,142.50484592013888,"[[254, 254, 254], [46, 46, 46], [136, 136, 136]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Punjab National Bank (PNB),netpnb.com,162.255.119.227,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.572469458770136,3.572469458770136,0,0,-1,,http://nextspendbase.com,"Stop spendir around and save on SaaS and Cloud Spen -Save management platform ""foceaceotransoctior- Cloud optimization Make vour 39% cash flow back_ 1.25% S300,000+ card for highest savings See how much you ~can save on vour stack Our customers save up to 39% On software you can too Ssve867 &soox3 Stop spending around in 30 days 30% %adion 1O% %xtion 2O% %xtion Dav 30 Readv to start saving? Saa5 spend analysis ~SAAS OPERATIONS 0 ~SPEND MANAcEMENI conGrtoryse Conactonsccount Terms ~SAAS PROCUREMENT",1821.0268148957948,"[[27, 94, 209], [234, 234, 234], [22, 20, 23]]",-1.0,e3d41cf114bb203f,-1,False,,-1,,[]
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9139770731827523,2.9139770731827523,0,0,-1,,http://airtize.net,Fulkd DCr Jla Jillizo Ml,113.61077256944445,"[[254, 254, 254], [123, 123, 123], [30, 30, 30]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),sbicard.com,103.224.212.216,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.238901256602631,3.238901256602631,1,1,57,Let's Encrypt,https://sbicrypto.pro,Buy Ints donam sbicrypto pro Related Snafchn; BEST CRYPTOCURRENCIES FOR INVESTMENT TOP CRYPTO INVESTMENT STRATEGIES CRYPTOCURRENCY TRADING BEST INVESTMENT SOLUTIONS AI-DRIVEN BLOCKCHAIN SOLUTIONS,1251.3516741061694,"[[25, 32, 56], [243, 146, 1], [188, 188, 188]]",-1.0,cce19393b2aca3ac,-1,True,https://sbicrypto.pro/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,183.90.253.26,28,1,False,5,1,2,0,0,0,0,0,0,0,20,1,False,0,0,0.0,0,False,False,0,False,False,False,3.4086949695628417,3.4086949695628417,1,1,81,Let's Encrypt,https://online-assistant.biz,">5tv7*x9>|1e 0447 04#_ Ex 477477 127FETE Bdvant 1347 & 35754>7>31> 6rAFL` 192Attr?t < 84 6 #*89 5 L < @It 312^ 175477*39>+*2131'7 *>5t>7039>Fte 3+17v7.0070W51 @zunefzmmmr #TWT# R#iat 98127+ 3*1 D %m 13 #2 10 A #€ W€-+2-2004*6 7urdmonen #mtezzbria-t+-oit 24002640nREu #dro3f#o##t 4444207777921 #EtottU?EEzi a#5Lttutorwsi 66+23 1>5477*39> 6120##+-Ez 07228 *>54v7*39>6&lt 4v54*7v12y | 2lt. *Mt>t18p0o86*#+-+T8707 I >?ftt_ '-iar 39#1-LCF ##ne* Zorer6e 2 2 $G7_ #-#PSNSIA"" 2. GEla#trrt *{7. E24 0bt 406 , #4rrif #StPmATREZiiS#ftte 05223 1>5477*39> |Bso#E 6 4>9127839>+b2 fxs S8 402 RITA 2025*F12818 Ra 7810-0021 #AR AF+RESR1TB 1 3 - ? 9 #REJ 41 06707 7 40124 #RPJ# RIVEI _ TLOJ JmtE 127 4 R48TE * 0R0* # + 7zi #F0R31*1#3 n 754M-#u smabt",1174.6253266304382,"[[251, 253, 254], [63, 148, 165], [214, 225, 237]]",-1.0,a7280d841f3f3795,-1,True,https://online-assistant.biz/wp-content/themes/jinr/lib/img/favicon.ico,"(32, 32)",c3cc14696b363bc9,"[[74, 133, 236], [2, 4, 8], [229, 237, 252]]"
State Bank of India (SBI),yonobusiness.sbi,185.53.179.128,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5086949695628418,3.5086949695628418,1,1,89,Let's Encrypt,http://cartoonbusiness.info,dynadot This Comain Is regislered al DynadoLcom Wobs *0 coring soon,3155.7724636433304,"[[15, 27, 54], [254, 254, 254], [132, 140, 157]]",-1.0,9595959595959595,-1,True,http://cartoonbusiness.info/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.52.34,32,1,False,4,0,2,0,0,0,0,0,0,0,24,0,False,0,0,0.0,0,False,False,0,False,False,False,3.772055208874201,3.772055208874201,1,1,56,Google Trust Services,https://onlineblatantreviewz.com,,2.4157635342851576,"[[249, 249, 249], [71, 103, 136], [173, 187, 201]]",-1.0,e666666666666626,-1,True,https://assets.calendly.com/images/favicon.ico,-1,,[]
State Bank of India (SBI),sbi.co.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8453509366224368,2.8453509366224368,0,0,-1,,http://5dbwib.bond,Fulkdbcr Jlo Bdbulbbond,123.28845920138889,"[[254, 254, 254], [127, 127, 127], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,145.79.211.164,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.663532754804255,2.663532754804255,1,1,60,Let's Encrypt,http://onlinelr.in,"ONLINELR LoGin Homo Foaiurcs Our Products Addcd Servicos Entarpriso Solutions Fians t 0 App Store Q @ Downloaded with Trust by 2.2 lakht Transporters Across India 1.25+ Crore 1200+ 4.6 4.7 ##tr1 3061 Digital Documents Trees ~Store Store App Play Generated Savea Rating Rating Features See what makes OnlineLR different Our Trusted Transporters SIC D4 Aldena GLFBAL Evoress More Transporters Recognised by: WEWE #startupingia Ialiy ol ONLINELR Tochwo Innovalion Privato Limitod ""Brd Floo ~Siddharo Zavod; Nad Cioss Rodd Hichuo Sargasan cums Fcdlunts nicionse Solullon Gandhinogor; Wicn= 782006 Pawvacy Policy Products ~nicn iboulm Ledded Savice Toll Froo 1800 890-8887 Ema supporteoniln Con Copytigh: 2012 2025 Knaic Avedsie deticnes lacedo Tech 0 innovolc Privole Mimked ptrans",1380.8266495662128,"[[254, 254, 254], [106, 60, 87], [161, 176, 190]]",-1.0,b154115555d1d5dd,-1,True,https://onlinelr.in/wp-content/uploads/2019/03/cropped-OnlineLR-favicon-32x32.png,"(32, 32)",ecd3936cc431463b,"[[234, 235, 237], [252, 233, 2], [216, 80, 55]]"
State Bank of India (SBI),onlinesbi.sbi,185.158.133.1,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,1,1,58,Google Trust Services,https://onlymine.app,Only Mine Slon In Strengthen Your_ Relationship with Al-Powered Insights Get personalized conversation ideas and relationship assessments to build deeper connections with your partner. Get Started Free Relationship Assessment Red Flag Detection Personalised Insights Take ccmotenensi assessment Identify behaviora Dadterns (nalmay Recerte detailed analysis and actionable understand your relarionship dynamics indicate panner infidelity recammendatians 7-day trial No credit card Cancc Get Started Free Share Only Mine with friends 2025 Only Mine; AIl aghts reserved AraCy Pcliy Tedons Conuiioms Suppon FAOs rcquired nytime,986.0161522092578,"[[248, 249, 250], [54, 50, 49], [132, 164, 174]]",-1.0,ee4eb591996348d2,-1,True,https://onlymine.app/favicon.png,"(32, 32)",bb4ee43194cec334,"[[167, 61, 178], [249, 248, 1], [251, 247, 251]]"
State Bank of India (SBI),sbi.co.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2776134368191165,3.2776134368191165,0,0,-1,,http://sbjriq.info,Fulkdbcr Jlc baino,117.81390625,"[[254, 254, 254], [107, 107, 107], [33, 33, 33]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
Indian Oil Corporation Limited (IOCL),iocl.com,91.108.106.190,19,2,False,5,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9139770731827523,2.9139770731827523,1,1,57,Let's Encrypt,https://iecl.com.mx,"iecl com mx Hello world! Welcome t0 WordPress: This your first post Edit or celete iL; tnen start novieibre 3 2025 iecl com mx Blog Events About FAQs Pattcrns Authors Tnemes Tvent Mcni -Fec Designed withitacss Blog wting"" Shop",721.6139790515654,"[[254, 254, 254], [60, 47, 51], [167, 173, 178]]",-1.0,9c3c1e87c7c303f1,-1,True,https://iecl.com.mx/favicon.ico,-1,,[]
