Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors
HDFC Bank,hdfcbank.com,,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.584962500721156,3.584962500721156,0,0,-1,,http://hdfcbank.vip,Failed tocapture: hdicbankvip,128.08720052083333,"[[254, 254, 254], [53, 53, 53], [125, 125, 125]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4548223999466066,3.4548223999466066,0,0,-1,,http://onlineshoppez.com,Failed tocapture: onlineshoppezcom,154.4499457465278,"[[254, 254, 254], [42, 42, 42], [138, 138, 138]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,75.2.120.200,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.6168746059562227,3.6168746059562227,1,1,82,Let's Encrypt,https://onlinetuhafiye.co,Cok Yakinda online Magazada ara tuhafiye 20 Oriin SIRALA Son Eklenen Lacivert Gizli Fermuar 35 cm Fermuar Gri 70cm Gizli Fermuar 50 cm Fermuar 35 cm t 9.99 + 14.99 12.99 12.99 Singer igne Balik Sirti Serit (5 metre) Gonye Cetvel Citcit Makas t 89.99 12.99 t 84.99 0 29.99 Ziyaretiniz sirasinda kisisel verileriniz siteyi kullaniminizi analiz etmek; reklamlan kisisellestirmek ve sosyal medya ozellikleri saglamak amaciyla cerezler araciligiyla islenmektedir Daha fazla bilgi icin Cerez Aydinlat Metni' ni okuyabilirsiniz: Anladim Cimbiz Mezura Dikis Sokucu Dikis Ruleti # 34.99 0 27.99 0 27.99 24.99 Kuma; Mandali 10'lu Paket Dikis Ignesi 1/5 Dikis Ignesi (10'lu) Miknatish Siperlik # 34.99 19.99 + 10.00 54.99 Cizim Sabunu Ucan Tekstil Kalemi Metal Fermuar Elcigi Biyuk Metal Fermuar Elcigi Kucuk 0 4.00 29.99 4.00 3.00 iletisim Bilgileri Kategoriler Yardim @online_unafiye Anasayfa Ciri; Yap Kayr Ol Sifremi Unuitum VISA 2025 #ikas e--icaret altyapis ile nazirlanmiftir,513.2189335156139,"[[247, 244, 244], [46, 55, 92], [176, 174, 175]]",-1.0,db5f24a5715a4e24,-1,True,https://onlinetuhafiye.co/favicon.ico,-1,,[]
Indian Oil Corporation Limited (IOCL),iocl.com,44.232.173.249,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.121928094887362,3.121928094887362,1,1,67,Let's Encrypt,https://iocl.store,"spaceship Domain for sale iocl store now S100 Free transaction support Payment methods Secure payments Spaceship reliability Domain Listed with spaceship.com After clicking Domain you will be redirected to spaceship.com Buyer protection program Fast and easy transfer Flexible payment methods The entirety of this site protected by copyright 0 2001-2026 spaceship com 4600 East Washington Street Suite 305, Phoenix,AZ 85034, USA Buy Buy Buy",1188.5716137002971,"[[27, 35, 111], [248, 248, 251], [83, 62, 221]]",-1.0,b1b16e6e99b09391,-1,True,https://forsale.spaceship-cdn.com/static/version/0.29.1/assets/fonts/apple-touch-icon-57x57.png,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.62.31,29,1,False,4,0,2,0,0,0,0,0,0,0,21,0,False,0,0,0.0,0,False,False,0,False,False,False,3.594465636961452,3.594465636961452,1,1,50,Google Trust Services,https://onlinethdesignal.shop,"JOIN THE ICE ARENA TOURNAMENTS COMPETITIVE GAMEPLAY ity is now ove 1: And we're just getting started:. GAME MODES ~R TOURNAMENT MODE COMPETITIVE FISHING CHALLENGE Ilenges Master pI frozen lakes. ? precision, Sp Backend: Nodejs; WebSocket Rez t Canvas API; Ani rMt_ 500K B53 SKILL TRAINING GROUNDS nts: Track your 1SMGErs 50KSons 120MS RAPID FIRE TOURNAMENTS 8OOK BISKEs G0m ADVANCED FEATURES ACHIEVEMENT SYSTEM SEASONAL EVENTS 8 STREAK SYSTEM TEAM BATTLES GLOBAL IMPACT 2M+ 5OOK 150M 195 HOW TO PLAY PRESS START CAST YOUR LINE STOP & SCORE PRO TIP: 'YOUR TIMINC consistently: GLOBAL LEADERBOARD ; worldwide 24.850 PTS 22.540 PTS 17,840 PTS ""15,780 PTS PLAY NOW WHY FROSTBITE ina challena 2 8 SKILL-BASED GLOBAL RECORDS ACHIEVEMENTS & COMPETITION REWARDS DO YOU HAVE QUESTIONS OR SUGGESTIONS? ~YOUR NAME +91 88 2244 9966 IMPORTANT NOTICE FROSTBITF our ice fis}",3719.776793266342,"[[249, 250, 249], [82, 66, 18], [79, 135, 235]]",-1.0,fa6ae485151451bf,-1,True,"data:image/svg+xml,<svg xmlns=%22http://www.w3.org/2000/svg%22 viewBox=%220 0 100 100%22><text y=%22.9em%22 font-size=%2290%22>%F0%9F%8E%A3</text></svg>",-1,,[]
State Bank of India (SBI),yonobusiness.sbi,168.231.102.179,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9852281360342525,2.9852281360342525,1,1,60,Let's Encrypt,https://nplbusiness.in,"Home About Products Contact Welcome To NPL Corporation Private Limited WHY CHOOSE US ? 6 Select Lanquade Best Price Finest Quality Timely Delivery We provide you best prices with We are committec supply best deliver products shipment within quality. Just ask for quote quality product to customer: committed time About-Us About Us Corporation Private Limited trusted name field industrio rals; aqricultural products and eco-friendlv Biodearadable itted sustainab We specialize production and export Quick Lime Hvdraulic Lim and Hvdrated Lime wder, servina industries with Eastrawberry image superior ualitv materials. Alonaside also premium arade Cumin Seeds sourced directly from reliable farms, ensuring rich aroma and purity. Embracing environmental responsibilitv, our range Biodegradable Disposable lates promotes greener future plastic waste Lfocus quality assurance customer satisfaction Corporation continues builc long-term global partnerships whil contributing sustainabi industrial and agricultural growth: -heading Popular Products Eonion EOnion Eonion Gonion Eonion Biodegradable Hydraulic Lime Quick lime Biodegradable Hydraulic Lime Plate powder Plate VIEW MORE Ezleaf-heading Our Video Ezleaf-heading Our Gallery What Our Clients Sayl Rajesh Nehal = Rahul $ The Cumin Seeds supplied by Corporation appreciate NPE commitment to NPL Corporation's Hydraulic Lime has premium qualitv rich aroma and sustainabilitv Their Biodearadable Plates are sianificantlv improved the strenath and finish freshn customers love. Their abl eco-friena and helped construction work They maintain greal packaqing and service standards are promote green practices in catering quality control and provide excellent technical outstandir business support Our Certificates Ecoffee ExCoffee Ecoffee Ecoffee Ecoffee Submit Your Requirements ENQUIRY Just One Step Ahead Links Stay Connected Home Address: About F 201 Manglam City Hatoj Jaipur Rajasthan 302012 Products Explore 'range of high-quality export andimport products Contact Us Phone Number: cultivate uccess every 919856621000 shipment; expanding opportunities across international markets_ Email: info@nplbusiness in in 2024 Copyright: NPL corporation private limited Terms Conditions ! Privacv Policv '| Refund Policy | Afinest Eeaf",1863.9050974383526,"[[245, 251, 242], [56, 68, 77], [159, 162, 163]]",-1.0,af04150b2f9548ff,-1,True,https://cdn.digiexpertpro.com/assets/img/customers/logo/16184060420WhatsApp_Image_2025-10-30_at_12.53.07-removebg-preview.png,-1,,[]
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,93.127.173.206,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.095795255000934,3.095795255000934,1,1,59,Let's Encrypt,https://casori.shop,COSORI Accueil Boutique Recettes Support A propos Q 8 B OFFRES DE NOEL Jusqu'a -30% sur une selection de produits Le CadeauPartaitpourun Noel Savoureux Revolutionnez votre cuisine avec les appareils COSORI: Des repas plus sains; plus rapides et plus delicieux pour les fetes et toute [annee: Decouvrir les Offres de Noel Created with Hostinger Horizons Use template Cuisson Ultra-Rapide Technologie de circulation dair 3608 pour une cuisson parfaite: Les Idees Cadeaux Preferees Offrez Iinnovation et le gout cette annee Voir toutes les offres COSORI PRODUITS SUPPORT ENTREPRISE Friteuses & air Centre daide Apropos de COSORI La revolution dans votre cuisine pour des repas sains et delicieux Fours & Grills Garantie & Retours carrieres Accessoires Contactez-nous Presse Nouveautes 2025 COSORI: Tous droits reserves: Confidentialite Conditions,446.58484460129034,"[[18, 25, 40], [251, 251, 251], [150, 69, 70]]",-1.0,ccca131b1be4e4ec,-1,True,https://casori.shop/vite.svg,-1,,[]
State Bank of India (SBI),sbi.co.in,13.248.169.48,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,3.169925001442312,3.169925001442312,1,1,109,"GoDaddy.com, Inc.",https://sebiv.xyz,"GoDaddy Excellent 4.6 out of 5 Trustpilot The domain name Get this domain sebiv xyz Own it today for 5799, or select Lease to Own. is for salel now USD $799 USD $100 Lease to own month Next 3 8 Free transaction support Secure payments Safe & secure transactions Fast & easy transfers Hassle free payments Local currency available in cart at checkout The simple, and safe way to domain names Need help? Give us call. 480-651-9741 No matter what kind of domain you want to buy or lease we make the transfer simple safe Here's how it works GoDaddy Copyright @ 2026 GoDaddy Operating Company: LLC. All Rights Reserved Donot snare mny cersonal inforination Priwacy_Seting} Buy buy and",10533.90570156268,"[[6, 24, 48], [254, 254, 254], [186, 192, 197]]",-1.0,b53400cbcbcbb4b5,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,76.223.54.146,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,1,1,114,"GoDaddy.com, Inc.",https://onlinecv.org,"GoDaddy Excellent 4.6 out of 5 Trustpilot The domain name Get this domain OnlineCv.org PREMM VERIFIED DOMAIN Own it today for $1,950,or select Lease to Own is for salel Buy now USD $1,950 USD Lease t0 own month 3 Next Free transaction support Safe & secure transactions Fast & easy transfers Hassle free payments Secure payments Local currency available in cart at checkout The simple, and safe way to domain names No matter what kind of domain you want to buy or lease we make the transfer simple Need help? Give uS call: 490-651-9741 safe Here's how it works GoDaddy Copyright @ 2026 GoDaddy Operating Company: LLC. All Rights Reserved Donot snare cersonal inforination Priwacy_Seting} buy and",10434.023666801933,"[[0, 17, 43], [252, 252, 252], [58, 76, 95]]",-1.0,953008cbcf8fba87,-1,False,,-1,,[]
State Bank of India (SBI),sbicard.com,104.21.50.6,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3927474104487847,3.3927474104487847,1,1,59,Google Trust Services,http://sicarupad.com,SICARUPAD SicaruPad Acceder Estamos trabajando en brindarte un sitio increiblel vuelve prontol,419.6482100694444,"[[20, 20, 20], [243, 212, 101], [133, 112, 58]]",-1.0,96f079b086e17996,-1,True,https://sicarupad.com/wp-content/uploads/2025/11/logo-sicarupad-web-png-100x100.png,-1,,[]
State Bank of India (SBI),sbicard.com,104.21.2.143,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.121928094887362,3.121928094887362,1,1,56,Google Trust Services,https://scards.fun,SSL handshake failed Error code 525 Visit cloudflare.com for more information: 2026-02-04 06.12:14 UTC You Singapore scards fun Browser Cloudflare Host Working Working Error What happened? What can do? Cloudflare is unable to establish an SSL connection to the origin If you're visitor of this website: server: Please try in a few minutes_ If you're the owner of this website: It appears that the SSL configuration used is not compatible with Cloudflare: This could happen for several reasons; including no shared cipher suites. Additional troubleshooting information here: Cloudflare Ray ID: 9c8803e2bc58ce4a Your Click to reveal Performance & security by Cloudflare again,298.10890859740476,"[[254, 254, 254], [139, 138, 130], [233, 234, 234]]",-1.0,ae3bb094916b374a,-1,True,https://scards.fun/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.37.147,26,1,False,4,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5724312513221195,3.5724312513221195,1,1,61,Google Trust Services,https://onlinemovieshd.org,"123MOVIES HOME MOVIES TV SHOWS TOP IMDB Searching- Wotch Your Fovocite Kovies Onnne 123MOVIES Watch Your Favorite Movies Online Searching- Use the old 123Movies? Click here Watch Free Movies Online 123movies is one of the best websites to watch movies online for free without downloading: websites available out there to stream media online but not all of them are free. Instead of them; you can use our 123Movies new site to watch the latest full-length movies online for free Another thing about our 123Movie website is that you can also watch TV TV shows online on it: We are not launched recently and millions of people are our website for online movies TV streaming: You don't have to create an account on our website to use it as it can be used by anyone from all over the world without restrictions Reguler Updated Database Millions of people are our website for online movie streaming and that is why we keep our database updated with the latest released movies, shows series_ You will find all types of content on our website for online streaming and ifyou are not able to find that then wait for a few days to get it uploaded Don't forget to bookmark our website and visit it daily to find something new to watch Also; we have also started adding regiona movies and shows that can be watched by people from all over the world: So in case you are looking for regional websites to watch movies online, even then you can use our website: So keep visiting our website to watch free movies on 123 movies new site. Clean Interface & Easy To Use Our 123Movie website has got very clean and easy to use interface that makes it easier for everyone to use it: We have customized the layout of your website and made is responsive so you can use it even on mobile devices. It doesn't matter where You are from and what kind of content you are looking for; you can always use our 123 Movies website to watch them online: search box is available on the menu bar that can be used to search for specific movies or TV shows for online streaming: Also, you can visit the Movies, TV Shows or Home section to find out the latest uploaded movies and series: If you are not able to find something on our 123 Movies website; then you can also request us to upload that: Beware of Fake 123Movies Free Websites There are many websites with similar name and domain are available out there over the internet: So beware of the fake 123movies free websites that might try to steal your personal and banking information You don't have to download any tool or software to use 123movie as we are available only via the website: Always look at the extension of the domain name and re-read it before visiting any movie or shows page for streaming: If you are asked to enter some information or download plugin or extension for your browser; then leave that site right away: You can watch free movies online by using our website and if you find some fake websites that you can report it to uS So we can take it down: Some users might be asked to verify their identity since we are getting lot of bots and spam traffic: So if you are asked to submit some information; don't hesitate to submit it because we DONT SAVE ANY DATA our servers: Once you yourself verified, you can start using our website and no further action will be needed from your website: This is one-time verification and it is necessary to protect our website from thefts and fake traffic How To Watch Free Movies On 123Movies Using sites like 123Movies is and you can easily find out the titles to watch: Since everything is available on the home page; you won't have navigate around much to find something to watch: There are many sites like Movies123 available out there that have got very similar interface as us and you can enjoy the same features on them as well: Though it is not necessary but if you want then you can create account on our website enjoy some advanced features like creating playlist; pausing/resuming movies & shows giving ratings; leaving comments and many more. Below we have mentioned the steps to find the titles and start watching them: 'Navigate to home movies or TV shows page: 2. Click on the title you want to watch: 3. 'Select either Stream In HD or Download the media_ 4. You may select a server from the available list: 5. 'Wait till the media player loads your content: 6. 'Your stream will start right away: Since you are looking for free movie streaming sites, we recommend you to try our 123 Movie website to watch movies and TV shows online. We are free and will always be, so dont about anything while using our website: Also, we will not ask you for the payments and don't forget the URL of our website. There are many websites out there that are our name and providing similar services but asking users to pay for them. If you are facing issues while streaming movies online our website, then you can ask us for help. Keep visiting 123 free movies site to watch latest movies series online without downloading from our website: Conclusion: In conclusion; 123Movies has earned its place as one of the most talked-about online streaming platforms by making entertainment feel simple; accessible; and enjoyable for millions of users worldwide: Its vast collection of movies and TV shows, easy-to-use interface quick access to the latest releases have made it especially appealing to viewers who want instant entertainment without complications: Over time 123Movies has adapted changing viewer preferences, focusing convenience and variety; which are two things modern audiences truly value: Overall; 123Movies represents the growing demand for flexible and on-demand entertainment: popularity reflects how strongly viewers connect with platforms that prioritize ease choice, and enjoyment: For users, 123Movies is more than just streaming website it's familiar destination for relaxation; discovery; shared moments of entertainment 123Movies Genres Country Subscribe MOVIES Action India Subscribe to the 123Movies mailing list to receive 123MOvIES TV SHOWS Comedy United States updates on movies, tv-series and news of top movies Watch Your Favorite Movies Online FAQ's Drama Australia 123Movies Watch Movies Online For Free and DMCA Documentary Canada Put your email Subscribe Download the latest movies without Registration at Crime Russia cmovie.top Disclaimer: This site does not store any files on its server. All contents are provided by non-affiliated third parties: 2026 123Movies All Rights Reserved Many using good series and using and any using and day: every get very easy using worry using any using and and many and",7592.878956477683,"[[233, 233, 233], [33, 32, 33], [130, 134, 121]]",-1.0,bfe344a310e31c9e,-1,True,https://cmovie.top/themes/new123/assets/img/favicon.png,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.51.195,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.584183719779189,3.584183719779189,0,0,-1,,http://onlinesteroidsuk.org,SOPHOS Stopl This website is blocked The administrator of this network has restricted access to sites categorized as Sports_ If you think this is incorrect; you may suggest different category. Return to previous page Login to network About this request Protected by SOPHOS,470.99351041666665,"[[229, 148, 134], [249, 249, 249], [5, 125, 199]]",-1.0,be9e40c162be1c9d,-1,True,http://onlinesteroidsuk.org/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.32.239,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.180832987205441,3.180832987205441,1,1,60,Google Trust Services,https://onlinenow.bar,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,https://onlinenow.bar/favicon.ico,-1,,[]
State Bank of India (SBI),sbi.co.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.550340709546388,2.550340709546388,0,0,-1,,http://sbigosz.sbs,Failed tocapture: sbigcozsbs,123.04348090277777,"[[254, 254, 254], [152, 152, 152], [33, 33, 33]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,217.160.0.133,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,2.827819531114783,2.827819531114783,0,0,-1,,http://onlinedoc.online,Failed tocapture: onlinedoconline,141.93865234375,"[[254, 254, 254], [139, 139, 139], [32, 32, 32]]",-1.0,870707070f0f1f3f,-1,True,http://onlinedoc.online/favicon.ico,-1,,[]
Indian Oil Corporation Limited (IOCL),iocl.com,216.198.79.1,19,2,False,5,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,1,1,58,Let's Encrypt,https://ia01.com.br,404: NOT FOUND Code: DEPLOYENT_NOT FOUND ID: boml: :snSft-1770185536014-de830e0675ce This deployment cannot be found. For more information and troubleshooting; see our documentation.,5329.6202998318795,"[[254, 254, 254], [132, 179, 237], [122, 98, 87]]",-1.0,b898c7653898ce67,-1,True,https://ia01.com.br/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.452819531114783,3.452819531114783,0,0,-1,,http://onlinecasino.pub,Failed tocapture onlinecasinopub,146.14381510416666,"[[254, 254, 254], [128, 128, 128], [30, 30, 30]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Airtel,airtel.in,34.42.100.71,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.521640636343319,3.521640636343319,1,1,66,Let's Encrypt,https://airbattles.com,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,https://airbattles.com/favicon.ico,-1,,[]
Bank of Baroda (BoB),bankofbaroda.in,,28,1,False,4,0,2,0,0,0,0,0,0,0,20,0,False,0,0,0.0,0,False,False,0,False,False,False,3.6841837197791887,3.6841837197791887,0,0,-1,,http://bankofamericatel.com,Failed tocapture: bankolamericatelcom,166.13729383680555,"[[254, 254, 254], [153, 153, 153], [40, 40, 40]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,3.33.130.190,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0850551027564768,3.0850551027564768,1,1,105,"GoDaddy.com, Inc.",https://onlinetire.fr,,0.0,"[[29, 42, 51], [29, 42, 51], [29, 42, 51]]",-1.0,8000000000000000,-1,False,,-1,,[]
Indian Oil Corporation Limited (IOCL),iocl.com,104.21.18.198,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8553885422075336,2.8553885422075336,1,1,69,Google Trust Services,https://innoclan.com,Bad gateway Error code 502 Visit cloudflare.com for more information: 2026-02-04 06.12:17 UTC You Singapore innoclan.com Browser Cloudflare Host Working Working Error What happened? What can do? The web server reported bad gateway error: Please try again in a few minutes: Cloudflare Ray ID: 9c8803f7fb79ff8f Your IP: Click to reveal Performance & security by Cloudflare,306.20509796307635,"[[233, 234, 233], [254, 254, 254], [147, 143, 128]]",-1.0,bf3b9094516b6e41,-1,True,https://innoclan.com/favicon.ico,-1,,[]
